start	end	text
3015.196	3033.408	這是我看到淡江教會最令我感人的事當我在那個地方敬拜的時候然後我覺得上帝就說與其你來說你要說的話不如聽跟看我在他們當中所已經做的事你們是一個宣教的教會 你們是一個傳福音的教會。
3033.408	3040.612	所以今天我回來這裡不是要告訴你們一個新的信息,乃是很簡單的告訴大家上帝已經在你們當中在做的事。
3040.612	3047.357	但是回到我一開始說的,我只是簡單做個見證,如果上帝在我身上可以做,在你們身上也可以做。
3047.357	3054.321	如果上帝帶著我可以出去做,在你們身上祂也可以帶著你們出去做,因為我們的神是同樣的一位神。
3054.701	3057.042	簡單的介紹一下青年使命團。
3057.042	3060.504	青年使命團1960年創立,所以我們快要65歲了。
3060.504	3071.931	現在我們在世界大概200多個國家當中有服事的據點,然後有1900個不同的基地,全時間的服事,通過大概25000個人。
3071.931	3076.134	青年使命團的一個核心的價值,就是所有的人都可以回應大使命。
3076.134	3087.239	無論你年長,無論你年輕,無論你是發展中的國家的人,你有錢或是沒有錢,社會的什麼階級, 大使命的這個護照是給所有的人的。
3087.239	3092.480	所以我們可以讓萬民到萬民中間去完成大使命。
3092.480	3096.000	那我自己做了幾個事工,稍微自我介紹一下。
3096.000	3107.162	第一個就是Kyro Special,是個多媒體的宣教動員事工,幫助我們教會的弟兄姊妹能夠看到上帝在世界各地所做的事情。
3107.162	3125.321	那我們就會去到全世界不同的紀念使命團的據點當中, 有個多媒體的團隊能夠去到那裡,來把那邊上帝所做的故事收集起來,然後用影片、網站、雜誌的方式分享給世界各地的人,讓他們能夠看到。
3125.321	3129.146	給大家看一個影片,是我們為臺灣的青年使命團所製作的。
3130.759	3142.849	我們有做一本雜誌在這裡,然後我有帶大概60本在後面,捷影的手上,你可以往後看,捷影那邊正在揮,那邊給大家看。
3142.849	3151.356	所以如果你在離開的時候,你想要更多認識青年使命團或是為青年使命團禱告,歡迎索取,不用客氣,免費的,你就直接拿就好了。
3151.356	3155.299	可以獨獨看上帝在臺灣這塊土地上面在做什麼。
3155.299	3156.840	那我們先來看這個影片。
3166.510	3200.885	每一秒鐘在歡慶四個生命的同時卻有兩個人必須從這世界上謝幕 然而在臺灣宣教士被拆派的平均年齡卻是40歲。
3200.885	3214.352	從被呼召到被拆派每一天的游移就是5000個機會的流失每一年的延遲就等同175萬個生命的失去。
3214.352	3216.533	你還在等什麼?
3222.142	3225.364	加入宣教的行列刻不容緩。
3225.364	3231.107	幫助年輕人興起一波新的宣教浪潮是我們青年使命團的使命。
3231.107	3234.189	我們培訓年輕人進入跨文化宣教。
3234.189	3238.371	我們以聖經建立宣教生命的根基。
3238.371	3241.713	透過實際的事工,他們活出宣教的生命。
3254.377	3260.622	耶穌相信年輕人,跟隨祂的門徒,絕大部分都不到20歲。
3260.622	3265.186	基於這個信念,青年使命團在1960年成立。
3265.186	3272.051	如今我們的事工據點幾乎分佈在全世界每一個國家。
3272.051	3281.639	1982年青年使命團來到了臺灣,從此我們就致力於將福音帶給這個島嶼,並從這裡將福音傳到世界。
3286.852	3290.575	一波青年宣教浪潮正在臺灣興起。
3290.575	3298.723	讓你我一同加入這個行列,為福音去到世界帝籍,為大使命盡我們的一份力。
3323.183	3342.985	為臺灣 為世界這就是青年使命團的負擔但其實青年使命團只是去做上帝放在我們所有生命當中都在邀請我們做的事 來幫我回到PPT下一頁。
3342.985	3352.250	所以你就會看到我們在那個當中,除了做這樣子的影片以外,我們也做了很多的這樣子的雜誌,讓大家可以看到世界各地上帝在做的事。
3352.250	3356.373	所以在後面,臺灣的已經在那個地方,歡迎大家索取。
3356.373	3396.535	然後青天使命團的網站等等,都是能夠透過多媒體的方式,把上帝的故事, 告訴所有的人但同時當在告訴大家的時候同時也在發出這樣的挑戰說你願不願意跟我們一起去去到世界地級完成大使命的護照那另外我在做的一個事情就是華語世界的宣教動員什麼意思當我在接觸全世界的華人教會的時候就像各位一樣大家其實對大使命都是非常的熟悉的但是從知道到行到中間 有一個很大的一個隔閡是那個問題我該怎麼做。
3396.535	3400.999	所以我的事工其中一個環節就是提供各式各樣的機會。
3400.999	3405.603	其實淡水的青年使命團跟淡江教會已經在做這樣的模式。
3405.603	3412.049	就是透過青年使命團的資源讓年輕人能夠去到世界各地做跨文化宣教。
3412.329	3472.123	所以我們那個時候在科納在我們夏威夷的地方也開了一個這樣青少年華人青少年的一個短宣隊這裡是大概美國三個不同教會35個不同青少年從13歲到18歲來到夏威夷這邊我們在那邊服侍當地的街友的需要他們在街頭傳福音然後我們為那些傳福音的對象然後我們來禱告然後最下面這個呢 所以下面這個影片右下角這個就是我們也同時在跟他們分享上帝在全世界做的事情讓這些孩子們有機會回應上帝全時間的呼召所以當我們一問35個孩子當中有10位他們回應說我願意把這個我的生命線上為了那些從來沒有聽過福音的人付上代價回到我們今天的信息 為什麼我們要說我們在列邦中的產業?
3472.123	3473.304	是什麼意思呢?
3473.304	3483.768	我們在大使命的當中很容易看到我們很熟悉的馬可福音16章說你們要往普天下去傳福音給萬民聽,我們知道。
3483.768	3489.190	馬太福音28章19節說你們要去使萬民做我的門徒,我們也知道。
3489.735	3496.379	常常我們在聽上帝的使命的時候,我們都知道,但是我喜歡問問題。
3496.379	3503.824	所以當我看到這些問題的時候,或者這些命令的時候,我都會一直在心裡有一個很老實的疑問。
3503.824	3509.988	我就問神說,神啊,為什麼一定要往萬民萬邦去?
3510.879	3545.954	一個教會很常問的問題也是一個很實在的問題我自己是讀財經畢業的所以你知道我很實際所以當聖經在說你要往萬民萬邦當中去的時候我就會問上帝說為什麼那我隔壁有很多需要的人為什麼我要坐飛機飛到夏威夷去實在很貴對不對這是一個很老實的問題大家都是臺灣人所以我們可以算數學沒有問題的對不對 為什麼上帝要我們背起我們的行囊往跨文化的地方當中去?
3545.954	3550.395	大家問我你夏威夷為什麼要去到那個地方去?
3550.395	3557.917	所以我們今天透過馬可福音第11章的經文來看為什麼上帝要我們去到萬國?
3558.404	3563.007	萬邦當中回應跨文化的宣教使命。
3563.007	3574.814	在馬可福音第十一章第十二節裡面說到,它整個故事的背景,就是耶穌詛咒那一個沒有結果子的無花果樹的故事。
3574.814	3583.280	所以無花果樹正常的情況來說,當它樹葉茂盛的時候,就應該結果子。
3583.780	3594.793	但我們在從12節到14節這邊看到說,耶穌肚子餓了,看到一個茂盛的無花果樹,然後就去到那邊準備要摘他的果子吃,但是沒有果子。
3594.793	3599.519	耶穌就詛咒了他,說從今以後永遠沒有人吃你的果子。
3599.519	3601.341	門徒們也聽見了這件事。
3601.869	3611.296	我們常常聽到一個故事,就是耶穌在聖殿裡面翻桌的故事。
3611.296	3626.647	耶穌在聖殿裡面,進了那個聖殿,然後看到那邊的人在做買賣,在兌換銀錢,賣鴿子,就把東西全部都翻了,然後講了最有名的一句話,就是說我的殿必成為萬國禱告的殿,你們怎麼使它成為了賊窩?
3627.824	3650.172	在聖經裡面我們要知道說寫這個書信的人他用了一個技巧 Yes,他們常常把兩件事情放在一起,看起來不相干,但是他實際在要做的就是用一個實際生活當中的例子,來表彰一個屬靈現象的情況。
3650.172	3651.933	回到這個經文,什麼意思?
3651.933	3658.275	他們在這裡說,無花果樹,茂盛的樣子,卻沒有果實。
3658.275	3662.716	聖殿當中, 好像活動很熱絡。
3662.716	3668.139	其實買賣鴿子跟交換銀錢這個東西不是錯的。
3668.139	3668.979	為什麼?
3668.979	3672.601	因為猶太人在那個時代背景散居各地。
3672.601	3676.743	在到了節期的時候要來耶路撒冷獻祭。
3676.743	3686.469	但是獻祭的祭物是非常 Specific的,要求非常的高的,所以你不能殘疾,不能怎麼樣。
3686.469	3704.902	但是我們也知道,如果你要從一個城,我們假設好了,你要從宜蘭,沒有車子喔,所以你要牽著你的縣際的羊,然後一直到臺北,這樣路途遙遠的情況之下,難免這些祭物會受傷,受傷了就不符合聖殿的要求。
3705.282	3706.963	那怎麼辦?
3706.963	3733.276	所以聰明的猶太人就會開始說那我就幫你準備好祭物讓你來買那同時因為那個時候羅馬的殖民但是又沒有金錢的很準確的一個一致性就像我們出國要換錢一樣所以他們回到了耶路撒冷要換當地的用的錢才能來買賣這些東西所以這些東西其實都不是錯的但耶穌在說的是什麼?
3734.906	3740.711	回到無花果樹的比喻當中來看聖殿的情景。
3740.711	3751.698	他就是說聖殿你活動看起來外表很茂盛 但是你卻沒有結果實。
3751.698	3756.320	所以你這些外在的活動有什麼意義呢?
3756.320	3770.225	那當然我們就可以用這樣的比喻來反思我們自己今天聖殿講的我直接跟大家說不是教會的這個組織這個建築物今天神的殿在哪裡?
3771.203	3839.303	在你我的身上聖靈住在我們的身上所以當我們用這個比喻來反省自己的時候我們不再看的是教會這個機構當然是教會這個機構因為這是我們這一群人連結在一起的但是我們要看的是基督徒的果實是什麼當我們平常問這個問題問說教會的果實教會要結果基督徒要結果應該要怎麼樣我們常常想的是是不是我們人要變得比較多要傳福音 然後要等等等等我們列出了很多的東西但是我們在看這裡的經文的時候耶穌好像不是講那一系列的東西耶耶穌在這裡在推翻聖殿外面的這些活動然後在教導他們說你們沒有結果的時候耶穌在這裡所說的果實是什麼我的殿 必稱為為萬國禱告的殿。
3839.303	3886.853	耶穌在表達的是基督徒的果實在於他們對列邦的影響我們的果實不能說只有這一種但是很明確的耶穌表達的是我們在跟 別的種族的人當中有什麼樣的影響力決定我們這個基督徒的果實所以為什麼要完成大使命而且大使命要去到萬國萬邦之間因為基督徒的果實 在於他們對列邦的影響力。
3886.853	3891.217	但是不只是這樣,因為還是回到頭來,大家都知道這件事。
3891.217	3898.164	在座的我們其實,當聽到神給的一個命令的時候,接受這個命令是很容易的。
3898.164	3963.269	但是耶穌表達的不只是,你不只是要聽令而已,祂在這個故事四本福音書裡面都有提到, 就耶穌翻桌的這個故事但在約翰福音那邊提了一個很特別的東西約翰福音那邊一個很特別的陳述耶穌在這個地方說到的是我父的殿被當作了買賣的地方耶穌對這個聖殿的在乎不是一件任務的執行而是他考量的是他自己的家 我們作為基督徒的,我們作為上帝的孩子的,當我們在思考大使命的時候,我們是當作一個仆人在接受主人的命令,然後咬了牙就要去執行,還是把它當作這是我家的事,然後對於父親所在乎的我有所回應。
3964.343	3994.639	耶穌所表他翻那個桌不是因為聖殿不應該這樣所以因為對錯而有了那樣的反應而是出於對他的父親的愛跟關懷他所做出的回應要關心列邦之前就要要影響列邦之前就要先關心列邦 那耶穌又很好玩了。
3994.639	3998.729	為什麼祂那邊說的是我們的殿要成為萬國禱告的殿?
3998.729	4002.439	因為禱告跟關心,它是一個正向循環。
4002.927	4003.767	對不對。
4003.767	4005.448	因為我關心我就為你禱告。
4005.448	4008.148	但是我越為你禱告我就越關心那樣的事情。
4008.148	4010.369	我們惠蘭牧師在薩摩亞。
4010.369	4013.490	因為你關心惠蘭牧師所以你願意為他禱告。
4013.490	4017.811	但是你越為他禱告你就越關心在薩摩亞所發生的事情。
4017.811	4023.593	所以當我們說我們要影響列邦跟關心列邦的時候。
4023.593	4027.314	最直接第一步可以採取的行動就是為那個地方禱告。
4027.314	4029.754	你說我已經80歲了我上不了飛機。
4029.754	4031.475	沒有關係你為那個地方禱告。
4033.251	4051.400	我的宣教生命當中十三年來最大的影響力是我的外婆,但她從來沒有跟我去到世界任何一個地方,但是她同時跟我去了世界所有的地方,因為她每天早上八點鐘就在她的書桌面前,在跟神為我所做的所有事工來禱告。
4051.400	4094.724	當我們在說我們要影響列邦,關心列邦的時候,你說我可能去不了,但是其實我看了絕大部分在場的人都去得了, 你說我可能去不了但是我們每一個人都可以從禱告開始跟大家分享一個故事這是我們家在蒙古的2019年暑假去到蒙古那時候青年使命團在蒙古有個很大的一個動員就是希望在每一個家庭當中都發送一本聖經 因為我們做了世界性的調查﹐從歷史的脈絡看到說﹐當你有大復興的時候﹐那個地方都在社區環境當中﹐有聖經的發送。
4094.724	4100.007	當聖經的擁有率越高﹐就緊接著有大復興的發生。
4100.007	4110.649	所以我們想做這樣的實驗﹐針對一個國家﹐蒙古總共三百萬人﹐所以我們想說這是一個可以﹐ 在不是很短期﹐但是在五年之內﹐可以做到的事。
4110.649	4112.250	因為碰到疫情﹐所以有點延後。
4112.250	4113.952	沒關係﹐但是我們還是去了。
4114.855	4118.276	用不同的聖經給不同的人。
4118.276	4125.037	所以這邊孩子們手中的是漫畫聖經,然後用漫畫的方式讓他們接觸神的話。
4125.037	4133.259	所以我們在把聖經挨家挨戶,我們就敲門在公寓裡面說,我們是誰誰誰,你願不願意接受聖經,然後跟他們對話。
4133.259	4136.220	像這個孩子,我們最後就帶他信耶穌。
4136.220	4140.621	那很多的時候蒙古因為你知道要付代價的,他們大草原真的很大。
4141.101	4159.498	所以像這一位弟兄,最後我們是從城市裡面開了一個小時,高速公路上開了一個小時的車,再從高速公路上轉進了大草原,是沒有路的,在那個大草原上面再開了一個小時,才找到他住的那個蒙古包,然後把聖經發送給他。
4159.498	4164.376	那這份空間這個奶奶, 聖經的能力,一定要誇一下。
4164.376	4170.818	這個奶奶一開始是有精神問題的一個奶奶,所以她的孩子們其實照顧她照顧得很辛苦。
4170.818	4177.721	但是我們的童工去到那邊,然後把聖經給了她之後,是有聲的聖經,她雖然沒辦法讀,但她可以聽。
4177.721	4189.225	然後三個月之後,在我們現在這一次去探訪她,那個家人就跟我們童工分享說,奶奶已經可以自理她自己的生活,而且可以表達清楚了。
4189.225	4190.365	神的話大有能力的。
4192.398	4266.416	所以,聖經的能力超過我們所求所想,但是我們同時要,我特別要講的一個故事是這個,所以其中一個爸媽,我們探訪的一個家庭, 這個孩子,你可以看到,如果你可以看得仔細一點,你可以看到他的頭是特別大的,他有腦水腫的問題,然後這個孩子照顧他的是他的外婆,因為他的媽媽在一個車禍當中過世了,然後在過世了之後就沒有人願意去照顧這個孩子,所以這個外婆自己一個人在撫養這個孩子長大,但是你看這個孩子的頭真的很大, 當我去到那個地方的時候,我覺得神就,就是一個做父親的感動吧,你看我女兒就站在旁邊,就是做父親的感動,然後我就想說,我就把,就是上次能夠有人抱抱她是什麼時候,所以我就把她抱了起來,然後就是一樣,就是為她禱告啊,什麼沒有特別了不起的事情,真的,但是她外婆突然之間就哭了,然後她的外婆就說,除了我以外,從來沒有人抱過這個孩子, 然後我就很驚訝。
4266.416	4275.549	我就說對我來說這麼容易的事情為什麼他們竟然沒有人做。
4275.549	4278.192	然後後來我意識到一件事。
4278.192	4314.768	每一個社群當中 我們每個人都有每個人的掙扎但是當你在一個群體當中的時候一個群體就有一個群體的掙扎一個國家跟一個文化當中有他們當中的引壘是很難突破的所以當我一個不在那個環境當中的人去到了一個新的環境當中的時候對我來說很簡單的事對他們來說卻非常的困難但是我簡簡單單的付出 卻幫助他們有一個極大的突破。
4314.768	4325.271	我舉個例子,我自己去夏威夷的時候,那當然在臺灣人的生活當中,要有自信是一個好像很不好的事情,因為自信就好像是驕傲一樣。
4325.271	4333.914	但很多時候因為我們怕自信,我們卻沒有辦法在上帝的當中,很堅固的相信祂對我們的愛,跟祂對我們的帶領。
4333.914	4335.594	所以有個這樣子的掙扎。
4335.594	4350.879	但是呢,我們都知道美國人是非常自信的一個民族, 因為他們的individualism,就是非常的個體的思考,所以他們自信的非常的好,我只能這麼說。
4350.879	4356.581	那有的時候有沒有點過頭,可能也有,但沒關係。
4356.581	4366.124	但是我去到夏威夷的時候,我開始明白一件事,就是當自信建立在對的東西上面的時候,就是好的。
4367.193	4375.796	當上帝說我對你的愛是不會改變的時候,我可以非常的堅定對那個愛是有信心,是很有自信的。
4375.796	4378.637	雖然我會改變,但是因為上帝不改變。
4378.637	4389.380	但是如果我不在一個很有自信的環境當中,我永遠沒有辦法學到怎麼樣對上帝的愛是很有自信的。
4390.247	4400.291	如果我在臺灣的環境裡面,當我很堅定不移地說上帝真的很愛我的時候,旁邊的人就會說,那個謙卑一點,謙卑一點,不要那麼那個,說不定怎麼樣怎麼樣。
4400.291	4403.152	因為我們的大環境告訴我們什麼?
4403.152	4410.655	大環境告訴我們說,當我們這麼的堅定不移的時候, 好像不太好,因為好像有點太驕傲了。
4410.655	4411.396	對不對?
4411.396	4430.028	但是在其他的地方,因為沒有這樣子的一個挑戰,跟一個枷鎖的限制,所以我可以學到,我在臺灣比較沒有辦法學到的東西,我可以因為跨文化的關係,有所突破。
4430.028	4430.969	我想說的是什麼?
4430.969	4434.851	列邦的需要,需要列邦去服侍。
4434.851	4438.347	列邦的突破, 在獵邦手中。
4438.347	4441.770	你掙扎的東西,別人不會掙扎。
4441.770	4448.476	當他們接觸到你,你就可以透過他們得到突破跟被服侍。
4448.476	4455.923	同時反過來,你手中也有別人所沒有的東西。
4455.923	4461.628	當你去接觸他們的時候,他們也可以透過你得到突破。
4462.688	4495.725	總結一下為什麼要去到萬國萬民當中因為第一個基督徒的果實在列邦的影響力當中但是要怎麼樣開始這樣的影響力從禱告跟關心開始如果你關心就開始為他禱告如果你不關心就先禱告你自然而然就會得到天父的心為了那塊土地為了那裡的人為了所做的事 直接講,就直接從慧蘭牧師開始,就開始為薩摩亞禱告,因為你關心慧蘭牧師,你就為慧蘭牧師跟薩摩亞開始禱告。
4495.725	4499.826	你關心以樂,你就為夏威夷跟以樂禱告。
4499.826	4502.527	就這麼簡單,從你認識的人開始。
4502.527	4508.229	但第三,因為列邦的需要,必須列邦去服侍。
4508.229	4511.329	列邦的突破,在列邦手中。
4511.329	4519.527	但是, 對不對,我們都知道了,知易行難。
4519.527	4522.549	常常碰到的挑戰就是,我知道啊,但是怎麼做?
4522.549	4524.509	我覺得我怕做不好。
4524.509	4529.772	或是另外一個,我覺得好像當我去宣教的時候,我總要犧牲自己,真的很辛苦。
4529.772	4542.277	對不對,但其實十三年的宣教,我總結宣教是這一句話,宣教是與愛我們的天父一同的旅行。
4543.336	4575.134	聖經裡面說在以賽亞書55章第3節說你們到我這裡來側耳聽我的話這邊的側耳聽它的原文這個字叫什麼什麼意思就是聽從並順服聽從並順服所以側耳聽我的話但是你這邊會發生什麼事你就會得著生命約翰福音說 我來逍遙得生命，並且得得更豐盛。
4575.134	4586.861	其實在大使命的裡面也很清楚的說到 如果你們去做了這件事,我必常與你們同在,直到世界的地級。
4586.861	4607.593	常常我們覺得說,大使命是一個我們的犧牲,給予了什麼都沒有,但耶穌告訴我們說,我是好牧羊人,你跟著我,雖然好像去一些比較不舒服的地方,跨出我們的舒適圈,但在那裡,你會找到在舒適圈裡面,永遠不會遇見的上帝。
4608.490	4615.514	你會在跨出去的時候﹐得著在舒適圈外﹐豐盛的生命。
4615.514	4616.455	捷穎,你在哪裡?
4616.455	4617.435	請你上來。
4617.435	4635.246	我這禮拜在青年使命團分享的時候﹐挑戰我們青年使命團的學生做一件事﹐沒有錢﹐沒有食物﹐沒有供應的情況之下﹐要從淡水去到宜蘭﹐然後在那個當中踏出他們的舒適圈﹐去看上帝會在他們生命當中成就什麼。
4635.486	4637.949	這是你們自己的弟兄捷穎。
4637.949	4643.537	很感謝他很勇敢的踏了出去。
4643.537	4647.442	所以讓他來分享一下那一天到底發生了什麼事情。
4647.442	4651.187	然後看見神在他們當中的見證。
4651.187	4652.148	大家好,我是捷穎。
4654.019	4660.503	今天來跟大家聊聊神在我們團隊裡面做了一些什麼樣的事情。
4660.503	4672.871	我原先是一個活在框架裡面的人,很多事情我很容易鑽牛角尖,只要不符合我的心意,我會去抵擋它,會讓事情發生得不順利。
4673.131	4678.515	所以在座過去有被我冒犯的人,真的很對不起你們。
4678.515	4685.021	希望我今天所說的,不要影響你們對神的信心。
4685.021	4692.106	神很愛我,給我很多的恩典,只是我還沒有學會怎麼樣正面的看待這一切。
4692.106	4701.214	三個月前,教會的牧者,還有我的同工,還有弟兄姊妹,非常祝福我,讓我可以到宣教學校去受裝備。
4703.183	4722.291	宋雅是我們這次的講員,她在我們要去短宣之前,對我們發出一個邀請,就是像她說的,我們接受她的挑戰,不帶手機,不帶錢包,沒有任何的資源,我們要從淡水想辦法,然後到宜蘭去。
4722.671	4731.655	我們這一隊團員有一個經驗,就是說他能夠搭順風車從環島旅行。
4731.655	4741.238	所以這是我們的策略,我們就想說我們先從淡水到南港,然後搭了順風車就可以順利到了宜蘭,再去做福音的行動。
4741.238	4751.084	在這些過程當中, 他說搭孫逢車最多就是等三個小時,我們一定能夠過去。
4751.084	4752.586	我們按著這個方法開始行動。
4752.586	4761.114	早上十點,從淡水開始傳福音,講見證,聆聽別人生命的故事,然後邊走邊坐邊想辦法。
4761.114	4767.100	剛好遇到韓國的短宣隊,他給了我們第一筆奉獻,所以我們可以到南港。
4767.500	4770.204	南港過去。
4770.204	4779.458	然後呢,從中午到下午五點,除了福音行動跟見證的時間還有休息時間,大部分我們都在路邊苦等。
4782.432	4789.157	舉著牌子希望車子可以收留我們,幫我們載到宜蘭去。
4789.157	4795.441	我們沒有錢吃飯,只能喝捷運站公共的飲水。
4795.441	4801.145	隨著陽光跟死去的車輛,我們的信心不斷地被消化。
4801.145	4805.908	我們才真正意識到我們的方法沒有發生什麼樣的作用。
4807.210	4815.179	所以我們同心合意的來到神面前一起認罪禱告,祈求祂就是在帶領我們的方向。
4815.179	4835.875	之後按著感動,我們走到南港展覽館的轉運站, 我的隊友他就是跟一個印尼的移工,他想要跟他聊個天。
4835.875	4845.384	結果在聊天的過程當中,發現這個印尼移工只會講臺語,但他好像要幫助我的隊友,因為他覺得可能只有一個人要到宜蘭。
4848.985	4853.529	但是呢,因為他不會講臺語,所以他就吆喝我們過去。
4853.529	4857.893	所以我們所有人出現的時候,從一個,然後變五個。
4857.893	4864.239	他的表情呢,就非常的,就是他有他的一個特殊的表情。
4864.239	4871.286	然後,他最後還向我們確認一次,就是你們五個都沒有錢嗎?
4871.286	4872.086	我們說對。
4875.845	4881.729	最後祂真的給了我們六百塊,讓我們可以順利到達投誠的目的地。
4881.729	4888.873	我覺得在這些美好的事情當中,神也讓我們看到我同伴做的美好的事情。
4888.873	4897.179	許多人拒絕我們的禱告跟傳福音,但我相信神在這個過程當中也讓耶穌的名進到他們的心中。
4897.739	4907.005	我們遇到一位清潔阿姨,她的外語能力跟邏輯能力超好,她一直說她的那個能量信仰是最好的。
4907.005	4913.750	但我們的同伴他們沒有放棄,耐心的聽完她的分享,最後她為她祝福禱告。
4913.750	4922.676	這一位清潔阿姨說,她感受到一股能量進到她的身體裡面,而且她在那邊工作這麼久,從來沒有人主動跟她聊天過。
4924.514	4932.077	祝福我們的阿東,他是一位穆斯林。
4932.077	4936.018	他在臺灣捕魚,他的老家在印尼。
4936.018	4938.879	他的母親長年膝蓋不能彎曲,也有腫瘤。
4938.879	4945.682	我們也為他做祝福禱告,希望他在印尼的母親能夠完全得醫治。
4947.927	4960.131	這次經驗讓我們學習到的就是說,神看重我們的心意,即使我們沒做什麼,我們願意跨出去,我相信祂就已經非常的開心。
4960.131	4972.834	第二點是,有效率跟策略很好,但是呢,禱告尋求神的帶領更重要,因為祂的點子永遠比我們的可靠。
4972.834	4986.203	最後一點是我覺得很重要的, 世界上這些與我們膚色不同,信仰不同的人,神對他們與我們的心意也是一樣的。
4986.203	4994.750	最後再補充一點,其實我們這個短訓隊還有另外一個團隊,他們一開始, 他們就禱告尋求神。
4994.750	5001.315	所以他們這個整個過程當中,他們總共吃了兩餐,有冰涼的飲料,完成大部分的任務。
5001.315	5011.183	雖然他們比我們更晚到目的地,但他們走進餐廳的那一剎那,你看到他們滿臉龍光,然後是帶著笑容進到餐廳裡面的。
5011.183	5014.286	這就是神最近在我們身上所做的事情。
5014.286	5015.467	謝謝大家,我們將榮耀歸給祂。
5022.483	5030.146	當我們踏出去,就會遇見在舒適圈當中遇見不到的上帝。
5030.146	5039.629	當我們踏出去,就會得著在舒適圈以外才得得到的豐盛的生命。
5039.629	5044.130	這是我的孩子,他今年7歲。
5044.130	5051.173	他已經跟著我們去到了14個不同的國家,坐了超過100趟的飛機。
5052.381	5109.293	這邊最大的這張照片是在青康藏高原福音衛德之名當中他那個時候八個月大右下角的這張照片他一歲半他在瑞士的難民營裡面不是難民營那時候他有個爵士樂的慶典但是我們身旁的通通都是阿富汗來到瑞士的難民他跟我們去到蒙古 在蒙古發放聖經一本一本的他跟著我們一起去做右上角的照片是在德國的難民當中跟他們交朋友右下角的照片在日本的街頭我們在用攝影傳福音他就當我們的小model邀請大家來跟我們一起照相 這張照片在舊金山的平民窟。
5109.293	5117.180	所以你們看到後面,帳篷、腳踏車,都是當地的街友所住的地方。
5117.180	5120.102	他跟著我們在那邊傳福音。
5120.102	5122.844	然後這張照片是上個禮拜。
5122.844	5124.746	他常常跟我一起去教課。
5124.746	5130.350	他喜歡當我站在台上的時候,如果他今天在這邊,他一定會站在我旁邊。
5130.350	5132.192	但是我想要向大家說的是什麼?
5132.875	5163.082	當我一開始結婚的時候那個時候我有的固定的奉獻還可以啦就是還夠一個人但是我要結婚的那個時候我就說上帝啊我太太的背景是家庭教會出來的沒有奉獻要怎麼辦上帝跟我說難道我的手不夠大嗎到今天為止 我們全家去服事,我們都在一起。
5163.082	5168.606	禮拜三我們回了夏威夷之後,我要接待從舊金山來的短宣隊。
5168.606	5178.113	我太太要跟著另外一個教會去到多哥服事,跟隨上帝。
5178.113	5183.257	你知道青年使命團的同工都是沒有拿薪水的,你都知道這件事嗎?
5183.257	5191.694	但是到今天為止, 雖然我的銀行空空,但是我里程很多,航空公司里程很多。
5191.694	5202.321	不是因為我過了一個很好的生活,乃是見證上帝在我們生命當中的信實。
5202.321	5215.842	我跨出去了,我沒有辦法回頭,我沒有辦法去懷疑上帝會不會再為我們供應,我沒有辦法再去 上帝說你去,然後我就問說錢哪裡來?
5215.842	5221.283	我沒有辦法,因為我知道上帝都會成。
5221.283	5226.265	總結一下吧,你身邊的獵邦是誰?
5226.265	5231.646	有的時候你會覺得說你沒有辦法去世界的地方,但是不表示說獵邦不在你的身邊。
5232.500	5240.201	我們在夏威夷,因為我太太是攝影師,我們為了當地低收入戶的居民,做了一個聖誕節的拍照。
5240.201	5248.783	你知道美國在聖誕節,所有的家庭都會拍照送卡片,但這些低收入戶的人,沒有這個資源跟沒有這個能力。
5248.783	5251.824	所以我們邀請他們到我們學校,為他們拍照。
5251.824	5257.305	許多這些孩子們,爸爸都說這是他們這一輩子第一張正式的照片。
5257.305	5267.817	我們召集了我們學校的同工, 幫他們這些大家庭,聽到跟我們臺灣人很像,一聽到免費的就呼朋引伴,全家都來了。
5267.817	5275.360	結果那個爺爺奶奶聽到了,就把全家大大小小全部都招來,沒有關係,因為上帝永遠都是豐盛的。
5275.360	5282.444	我們為了他造像,最後把他們用一個很好的品質的印刷,把印刷出來送給他們。
5283.148	5288.470	然後讓他們記得,他們看到這張照片的時候,他們就看到盼望。
5288.470	5301.756	他們看到這張照片的時候,雖然可能那個照片放在他們比較擠、比較髒、比較窄的這樣的一個住宿環境當中,但他們看到這張照片,就可以看到上帝看他們家的眼光。
5301.756	5305.678	他們就有盼望,面對他們的未來。
5305.678	5308.779	我們在列邦中的產業,為什麼一定要往外邦去?
5309.480	5344.072	因為我們基督徒的果實在於他們在於我們基督徒對列邦的影響要影響列邦就要先透過禱告關心列邦或是當我們關心了我們就禱告禱告了就關心了但無論怎麼樣第一步我們都可以從禱告開始列邦的需要必須列邦去服侍列邦的突破在列邦的手中 有一些在這個門口外面的人的突破,就在你的手裡。
5344.072	5354.225	宣教就是與愛我們的天父一同的旅行,因為當我們踏出去,我們就會遇見舒適圈以外,遇不見的上帝。
5355.179	5390.283	舒適圈裡面遇不到的上帝或是舒適圈以外才能夠經歷到的上帝當我們願意踏出去我們才會得著舒適圈以外才得著的豐盛的生命最後幾個問題挑戰大家以此做結束第一你願意委身去影響獵邦嗎去接觸那個耶穌說我們作為基督徒所當結出的果子嗎第二 你願意牽著天父的手,跨出你的舒適圈嗎?
5390.283	5396.268	最後,你生命當中的列邦人士是誰?
