start	end	text
2741.323	2767.918	你們如果只是為了要來完成主任牧師的夢想跟野心,那你們怎麼樣?毀了。那你們怎麼樣才會成呢?就是倒過來。牧師跟教會的傳道人,跟教會的同工,還有你們的什麼組長啊,區長啊,各士工的這些幹部,我們這些被神託付做管家的人,怎麼樣幫助你們?
2768.814	2786.191	陪伴你們去找到神要給你們在教會,在家庭,在職場,在個人生命角色裡面的產業,你們就怎麼樣?成了!這就是我的神學,就是這麼簡單而已。
2786.749	2806.816	所以呢,我說這個叫做Better,對不對?更好。這個我們要繼續做。好是什麼?將會有好的服飾,好的硬體,好的軟體,好的聚會。Good。Better是什麼?你們每一個人,開始勇敢地探索自我,找到神給你的受造,奇妙可畏呀。
2807.944	2835.955	但是不要忘記了,26歲我沒死,神留我。30歲當傳道人到現在,我要的不是隻有good,也不是隻有better,更好。我要的是什麼?最好的best。我一定要帶你們走這條路,因為我們很容易就停留在good跟better,就心滿意足了,就走不動了。
2836.305	2861.999	最近不是一直在讀四十記嗎?四十記神就說這些地要分給你們,可是他們就說這樣就可以了,沒有完全得到沒關係,good就好了,以前是bad,做奴隸,後來在曠野沒有當奴隸,雖然沒有進迦南地,但是也算not bad,現在進了應許之地,得地了,
2862.756	2888.032	good,而且有的人還分多一點的地,better,但是還有很多生命中的仇敵,神應許,還有更多的祝福,應許,沒有得到,那個叫the best,也沒關係,不用的,四世紀就是講這個,叫做養虎,怎麼樣,為患,養著一隻老虎,就會怎麼樣,有一天你就倒大黴了,所以當他們只求good跟better的時候,
2888.712	2909.3	就讓這一些老虎有一天反撲他們。他們生命就開始遭受到很大的虧損。也是一樣。弟兄姊妹我要做一個結論。我一定要在我有生之年。如果我要在神還繼續用我在淡江教會的年日。我一定要帶你們走the best的路。
2911.271	2939.649	就像剛剛經文所說的,我懇求主,照明你跟我心中的眼睛,讓我們真知道,祂說真知道,神在我們身上要得的基業,是何等豐盛的榮耀,聖靈在我們生命中運行的大能大力,是何等的浩大,何等,何等,
2943.029	2969.551	羅馬書8章37節說,神若幫助我們,誰能抵擋我們?我們如今不僅是得勝還是怎麼樣?得勝什麼?有餘,什麼叫有餘?我村啊!得勝有餘,雖然我不太喜歡吃魚,得勝會得到餘,我不太喜歡,但是祂說不是隻有得勝,而是得勝有餘,
2970.435	2997.365	全得勝,大得勝。詩篇61篇的第二節,我非常喜歡。大家翻一下,然後我要為大家做一個結束。詩篇61篇第二節,我好喜歡這一節經文。好喜歡這一節經文。翻到了嗎?PPT可以幫助我們。詩篇61篇第二節,
3000.435	3020.998	好,預備,來。我心裡發昏的時候,我要從地極求告你,求你領我到那比我更高的磐石。當一個人,我們都知道地球是圓的,對不對?所以你會看到海平線。
3022.039	3048.464	你就算在沙漠裡面,你也會看到地平線,因為地球是圓的。也就是說其實我們人再怎麼會看,我們看的也是有限,你懂意思嗎?所以我在地極發昏軟弱,發昏原本是軟弱的意思,我在那邊看不清楚的,我的人生的視野有限,我看得很短,我發昏的時候,他說怎麼樣?
3048.677	3074.62	我就要從這個地級,就是我看,地級就是我只能看到一個鏡頭,我都看不到前面是什麼。我就要怎麼樣?求告你,求告你做什麼?因為我太矮,我看不到更遠的。我要求上帝領我到比我更高的什麼?
3075.794	3101.416	我才怎麼樣?我才可以看得全部都可以看見。我非常喜歡這些經文。這些經文以前是誰教我的?寇少萬牧師教我的。我們為他禱告,他最近得了癌症。我們為他祝福,求神醫治他。求神把你跟我,帶領到,站到比我們更高的磐石上。其實就是上帝的肩膀。
3101.596	3126.746	上帝把我們放在祂的肩膀上,用祂的眼。當上帝把我們放在祂的肩膀上,我們比較小,上帝比較大,對不對?我的眼光就跟上帝的眼光一樣高,可以看怎麼樣?一樣遠。你就會知道你人生要的不會只有good,也不會只有better,你會渴望得到the best。我一直相信一件事情,
3127.637	3143.711	淡江教會在淡水被建立。這麼多神蹟奇事不是偶然的。也不是我們的好運。因為我一直相信淡水是神揀選的一個福音宣教城市。
3144.804	3173.034	我不知道你怎麼介紹淡水。我都是這樣介紹的。它是北臺灣福音發源地。1872年,143年前,3月9號,馬街宣教士登陸淡水,以淡水為基地。那時候臺灣北部還沒有基督教福音。他以淡水為基地,把福音傳遍大甲溪以北。這個是神揀選淡水這個小鎮。
3173.285	3202.666	小鎮故事多。這個唱得真好。神選這個小鎮,成為一個福音宣教城市。這是神的命定。我們有幸搬來淡水。我調查一下,我們裡面不是本來淡水的人,請舉手。怕死人,請放下,你都到來。神為什麼把我們千里迢迢,調兵遣將,通通調來淡水,做什麼?
3204.172	3232.884	那這邊幹嘛?看夕陽喔?建立教會。神把我們調兵遣將,調到淡水來,參與在祂所命定的福音宣教城市淡水,建立一個教會。淡江教會十四年前建立的時候,我們就有一個共同心志,如果這個教會哪一天不傳福音,它就要關門。因為淡水已經有很多教會,不差一個教會。弟兄姊妹,
3234.019	3257.67	你為什麼會來淡水?你為什麼會來淡江教會?我求神,領你到比你更高的磐石上,讓你尋求the best。我相信一件事,弟兄姊妹,若干年後,大家再來檢驗我今天講的,真的還假的。注意喔,
3259.377	3279.539	淡江教會會成為上帝祝福整個臺灣福音宣教的一個重要的力量。我沒有騙你,因為已經有很多臺灣跟國外的先知性的這些牧者們,一直在為這個事發預言。
3283.234	3304.812	你可以只求good,你可以只求better就滿足。但是如果有the best choice,有最好的福分要給你跟給我,給丹江教會,你不要漏接,你不要漏接。我活著,我如果沒有得到最好的,我說主,那你就接我上去就好了。
3305.282	3329.865	我最想看見就是臺灣復興。而我相信臺灣復興,淡江教會會參與在其中,而且與它有份。所以你們的眼光不要只是一個local church,地方教會就滿足了。眼睛要拉大一點,要求最好的。跟隔壁說,我要得著最好的祝福。
3333.439	3362.684	我可以下來了。弟兄姊妹,最後一分鐘。我們已經忙完了轟轟烈烈的十二月,聖誕月,對不對?我們再給自己一個掌聲鼓勵好不好?接下來要幹嘛?放大假了嗎?休息個兩三天之後就2016年。2016年我們的重頭戲是什麼?來啊,兩個壯丁。David跟翊春,來。把這個扛出來。
3363.797	3390.593	弟兄姊妹我要請師母做見證其實大家都知道
3394.292	3423.204	我們不是什麼富裕家庭。一個人養七個人,一份薪水。師母是志工,跟著我一起服事十五年。你也不要以為當牧師薪水有多少。但是我跟各位講,我們家在奉獻的事情上,不斷的清理神,不手軟。2015年就是今年,我們的建堂的奉獻目標就是把土地款清掉。
3424.36	3450.716	土地管一億四千萬。我們現在只差兩百六十三萬。我就不相信一個號稱千神教會沒有辦法把這兩百多萬我們自己把它解決掉。我們把它解決掉可不可以?其實你知道嗎?我本來認為可以解決掉,因為我這次到美國去。可是美國十二月十九號就開始給我放聖誕假。所以我的錢在美國募的款全部都還卡在美國的銀行裡面。
3451.152	3479.331	進不來。我就跟神說怎麼會這樣。你知道神怎麼回答我嗎?祂說祂故意的。為什麼故意?要我們自己把這個尾數自己解決掉。因為我跟你講這段時間從國外來的幫助很多。特別這一兩個月好多國外來的幫助。我現在卡在美國銀行還有將近五百萬臺幣。差我們兩百多萬綽綽有餘對不對?可是神故意的。
3480.299	3506.706	弟兄姊妹,建堂是我們自己要承擔的。我跟各位老師講,這幾個月我們的速度降低太多了,都是外面人在幫我們,這樣是不行的。我們如果要做the best,the dream,我們自己要跟上,好不好。我給師母一分鐘的時間,她來做一個奉獻的見證,然後我們就一起為我們的新堂來禱告。
3512.858	3531.76	有人說一分鐘太少我講奉獻的信息在第三堂我講了七個小時牧師太沒誠意才給我一分鐘我想要跟大家做一個見證就是說自從我們全職以來其實我們家就是一份薪水
3532.261	3556.536	那一份薪水呢,除了每個月要供養父母之外,其餘的呢,我要講的是一個我們應當建立一個奉獻的習慣。你有沒有奉獻的習慣?在聖經裡面講說十一是當納的,那個本來就是神的,那個還不稱之為奉獻。其他的還有一個叫當獻的貢物。
3556.596	3582.508	那個部分呢,就是我奉獻習慣就是除了支持宣教的團體,宣教師,那隻要有聽到哪一個教會要建堂,我知道的我也會奉獻。然後還有就是,我在國外有認養孤兒,就是我覺得至少可以為他們奉獻教育費。
3582.568	3603.365	這是我一直長年以來從我們圈子開始就一直有的習慣。所以要講奉獻其實見證是可以說超過千個見證。我要講的是今年的最新鮮的膏油跟大家分享。
3603.985	3631.003	其實昨天牧師跟我講說你要做見證﹖其實我有一點不太高興﹖因為我覺得曾經有人跟我們講說當教會開始推動建堂﹖牧師一直在募款的時候﹖很多弟兄姊妹就很不高興﹖所以我覺得你叫我上來講見證﹖那不是我們兩個唱雙簧嗎﹖當我這麼想的時候﹖神就馬上給我一個意象﹖
3632.824	3648.022	我的原生家庭是在一間廟的前面。所以,迎神廟會對我來講是一個很常見的。那我就看到迎神廟會到最後的時候,要酬神,就是他們就會發糖果,丟糖果有沒有。
3648.643	3678.198	糖果砸到誰,然後有的人是跳起來接那個糖果的。神就讓我看到這一幕。那本來第一堂的時候是我也要做見證,可是因為拍得太滿了。所以我知道第二堂裡面有人會起來跳我今天要講的這個見證的糖果。我要講今年,就是我跟神說,我要每一個月,我要有一個固定的額度,是要為建堂來奉獻。
3678.558	3702.505	我先講我第一筆奉獻呢,應該是在五年前了吧。第一筆的奉獻呢,七年前。第一筆的奉獻呢,那筆奉獻裡面有大概有三分之一的錢呢,其實是我爸爸留給我的。可是我覺得那不是我的,那是神的。所以我就連我爸給我的那個也全部給他奉獻。
3702.585	3724.778	這個事情因為我們家人都沒信耶穌,所以我也從來不跟他們都不知道。那當我做第一筆奉獻的時候呢,神就給我一個感動,就是我會再給你第二筆、第三筆,同樣金額的奉獻。那他說我覺得,我又沒有領薪水,我沒有錢,所以我覺得怎麼可能。
3724.838	3745.426	那有一位姊妹她到辦公室找我的時候在演談當中她就講到說她有她已經存到一桶金了大家知道一桶金是多少錢嗎?一百萬對不對?然後當下我那時候就有一個意念進來就是哇 如果是可以的話我想為你存一桶金
3745.486	3766.517	這對我來講是一個又超乎我所求所想的。所以在今年的時候,我就決定要給自己一個挑戰。每一個月就有一個過定的額度。在去年年底的時候,我們到美國去的時候,神就感動我們。在一個聚會的時候,同時感動我跟牧師。
3766.817	3786.416	要奉獻一筆錢到建堂裡面。那一筆錢對我們來講,就是我們的兩個兒子念私立的學校的一個學期的費用。那時候,我覺得我每當面對奉獻的時候,就是神有感動,我就馬上給。為什麼?
3786.476	3811.783	因為人很軟弱,你可能過一個禮拜,過兩個禮拜,那個可能是假的,可能是這個臨時的。所以我只要一感動,馬上當下我就會給。所以我就給出去,我也不會說,我就說主啊,那孩子讀書的費用,你自己就看著辦吧。那到孩子從今年開始,所以我跟神說,要有一個固定的額度。
3811.903	3829.42	然後,跟孩子要讀書的時候呢,還是沒有錢。沒有錢,我們就用分期付款。所以呢,孩子的學費,跟我任性的那個每個月的額度呢,其實一個月我們家會多出兩萬塊錢。
3829.48	3847.73	繁體中文，臺灣國語。繁體中文，臺灣國語。繁體中文，臺灣國語。
3847.79	3876.683	昨天牧師說要邀請我來做這個見證的時候我跟神說要每個月奉獻一筆錢的時候我那時候剛好就聽到以前我們教會的師母的一個見證他們就是牧養一個年輕人的教會可是他們有很多企業家在支持他們
3876.903	3903.43	所以他有一次去牧養一個企業家的時候,那個師母心裡面其實就跟神有一個心願說,他想要為他們的建堂、基金,就是他們預備要建堂其實還沒有,就是他們有預備,他就希望神,他就任獻一百萬。結果他去服侍的時候,那個人就有一個感動說,他聽到師母有這個心願,所以他就簽了一個一百萬的支票給他。
3904.189	3923.699	這件事情我就想,哇,主啊,祂這麼快一次就達成了,我是一百萬存多久。馬上有一個比較的心就下來。然後神就告訴我,其實神要我的事為什麼要建立這個習慣呢?就是神要他要調整我用錢的方法。
3925.026	3946.297	那我就知道說神要我學習。所以到今年,到昨天,其實今天早上我一起來,大概算了一下,其實我們今年已經超過了13,13.5的奉獻。我們去年是13,今年是13.5,就是你有100塊裡面,你有35塊是奉獻的。
3946.937	3969.041	那我覺得這個對我來講,不是我,就是我只是有這個心願,我想要這麼做。可是神呢,就幫助我去完成這個心願。所以我其實真的很想跟大家分享,就是對於一個每個月一拿到錢,
3969.121	3986.784	家裡面的開銷就都出去了。這樣的人怎麼可能能夠達成我剛剛想我跟神感動我的那個目標呢?那我要跟大家分享的是一直到今天為止,我認現了一桶金,現在已經達成了八成。
3987.705	4017.608	所以我真的也很想跟大家鼓勵就是說,其實神真的是奇妙的主,奇妙的主。當我們顧念別人的時候,神祂也顧念我們。但我最後想分享的是,我們家老大呢,因為他要到那個美國Y1的基地去當實習同工。那我就跟神說主啊,沒有錢。那時候呢,我的二姊就說,
4017.688	4040.536	你姊我就為你兒子美國來回機票,我為他奉獻。另外一個姊姊說,內陸機票從加州飛蒙大來要多少錢?我說,我不知道。她說,那一筆你大姊我也給你認了。所以我就真的覺得說,其實神就是很恩待我。四篇第五篇十一節十二節講到說,
4041.476	4068.993	神必要賜福藝人的厚衣。祂要用恩惠如同盾牌,圍繞著他們。我真的是慎願大家都是以神在我們之上的人。謝謝大家。好,感謝主。我們就準備吃飯。吃飯前,牧師為大家祝福、禱告。那個轉一下,正面讓大家看一下。
4075.503	4090.078	弟兄姊妹,我要把the best給你們,真的,能夠為神做工,能夠為神奉獻是the best,最好的。你真的很難想像,我們這樣一個收入的家庭,
4092.585	4106.024	我們一年百分之三十五都是奉獻出來的。其實師母剛剛還有一些沒有講,我們也常常有一些有需要的弟兄姊妹,我們聽見了、看見了,我們就
4106.527	4123.157	就奉獻了。在這樣的裡面,七年來,我們一個沒有存款的家庭,我們就很省了。我相信明年就可以達成師母的願望。
4123.217	4143.31	現在是八十萬,我相信明年很快就可以一百萬了。對我們來講是聽聞數字。我跟各位分享過,我十五年來當傳道人,我每個月二十號以後,我的存簿裡面不超過一千塊,可是神就是,你有這個心,神就是要讓你經歷,
4143.78	4162.457	祂就原諒你這個態度。我覺得這是很蒙福。前面上次講了一人的厚衣,神必祝福。我跟你講,這真的是the best choice。神不缺。神祂要的是我們參與,經歷祂的恩典跟豐盛。我們一起起立來禱告。
4165.452	4179.603	天父我們感謝禰,我們是一個蒙了大恩的人。一切都是禰給我們的。主,我們算什麼?其實我們的生命,從信了耶穌基督被拯救那一天開始,都是多賺的。
4180.367	4202.91	因此主啊,讓我們愛惜光陰。不要浪費時間。生命用在有意義的事情上。資源用在有意義的事情上。主啊,愛用在有意義的事情上。謝謝主,讓我們成為一個發光發熱的器皿。繼續把這一個發光發熱的恩膏,澆灌在淡江教會,還有每一位清心愛主的弟兄姊妹。
4203.37	4226.174	謝謝主,禰從來不嫌棄我們的五餅二魚。禰把五餅二魚注蟹剝開之後,就餵飽五千人。為教會今年建造教會這個部分的成長,向神獻上感恩。也為建造教堂這樣的事情,向神繼續來祝福,向神繼續禱告。主,我們剩下今年最後五天263萬的尾款,
4226.374	4252.114	求主親自供應。主,我們明年就要來開工了。開工以後的開工款,我們相信禰也要讓我們經歷。謝謝主,我們暫時說,2015是一個充滿奇妙,充滿恩典,充滿感謝的一年。我們感恩,願天父上帝的慈愛,主耶穌基督十字架的恩惠,聖靈的鼓勵與感動,與我們在座的每一位弟兄姊妹,和你們的家人同在,
4252.534	4260.042	從今時直到永永遠遠。讓我們一起大聲的說阿們。Hallelujah。
