start	end	text
2584.445	2607.064	這一定做,這個這麼好事,你還不做啊?就是你又照著聖經的做,然後到那邊做了以後,老闆又很賞識,這個做不做?當然做啊。可是耶利米現在做的是,上帝跟他講的話是,到老闆面前,到朋友面前,到敵人面前,通通挨罵的事情啊。但是上帝要他做,他不敢不做啊。
2609.206	2636.786	剛才講的他不能缺席,他不敢缺席。現在講的是,他的行事為人,按他所蒙的恩,他就相稱,就照著這樣做了。這是煙利米啊。那你看但依理的話,情形也很相似啊。但依理的故事,大家熟悉,知道他有獅子坑的故事嘛,對不對?那個時候,人家害他啊,知道他們一天到晚在那邊禱告的,對不對?你們禱告的弟兄姊妹要小心了啊。然後就有人害他,到時候就,
2637.466	2666.361	下了一個法令,禱告的話,如果不是向神來拜祂,就關起來,關到哪裡去?關到獅子坑裡頭去。那但依你怎麼辦?他可以選擇,他就不要禱告了,他就不要在那邊,守法就可以了,可是他的靈授不是這樣子的,他繼續地跪下來禱告。後來怎麼樣?就丟到獅子坑裡頭去了。他丟到獅子坑裡頭,我們今天才有很多故事可以講,
2667.91	2668.811	繁體中文，臺灣國語。
2689.07	2697.393	當我們知道我們做的那一份是神給我們那一份的時候,我們的生命是神為我們規劃的那一部分。
2711.305	2739.482	我們清楚我今天在這個位分上,我是按神的旨意而行的時候,不管是容易的事情,容易的事情做起來當然就更輕省一點嘛,但是有可能會給我們做更大的事情。弟兄姊妹,我們會長的啦,會長,你說,哦,莊牧師做那種事情,我是做不來的。兩個原因你不要去擔心,第一,你不是莊玉明,所以他做的那件事情呢,你不必做,不要替他擔心。
2740.725	2770.009	第二,如果上帝要你做類似的事情,或者一樣大的事情,或者甚至於更大的事情的話,上帝會預備的。耶穌的應許很實在。祂說祂走了以後,我們將來做的事情比祂還要大。現在有很多人做很多事情,如果你用物理的角度來講的話,如果耶穌可以過一個海的話,我們現在都可以飛到太空去了。
2771.067	2799.37	很多事情的話,重點是什麼?重點是你要知道這份是神給我的那一份。你就按著你所領受的那一份,我們的行事為人,按著神給我們所蒙的那一份恩,我們就去走。阿門﹖可以嗎?弟兄姊妹,這樣可不可以?我只是在這邊跟你們講理論,還是你覺得這個好像有點道理,也可以用得上?可以嗎?
2800.162	2821.865	我們讀下面的經文,這是我很喜歡的一段經文。這段經文我是希望拿來鼓勵弟兄姊妹,就是說你真的不是靠你自己做的,你絕對不是靠你自己做的。我們看保羅在《個人多後書》是怎麼講,我們一起來讀一下。主就是那靈,主的靈在哪裡,哪裡就得以自由。
2822.346	2851.48	我們眾人既然搶著臉,得以看見主的榮光,好像從鏡子裡反照,就變成主的形狀,榮上加榮,如同從主的靈變成的。如果容許我用一個非解經的方式來翻譯,莊牧師暫時就不要聽我現在講的這段,因為否則從神學角度可能不是那麼精準。我的領受是這樣子的,就是當我們一個人我們在接受了
2852.568	2880.426	主耶穌的生命,當聖靈進駐在我們心裡,當我們順從聖靈的帶領,當我們的靈命成長的時候,聖經上有好幾個地方都這樣跟我們講得很清楚的,我們會越來越像耶穌的。那耶穌是不是很榮耀的?是不是很有光彩的?雖然祂是沒有加行美容,但是祂那個光射出來的話,人就受影響的。
2881.34	2910.672	如果我們要越來越像祂的話,如果我們真的很專心的在我今天這個份上,在我66歲的時候,如果我知道這是今天神要我做的事情的話,那我敢講我在86歲的時候,講多一點好了,我96歲的時候,我可以更像耶穌耶。我不是誇口,
2911.817	2940.564	因為不是我自己在做的。阿門。弟兄姊妹,我們被鼓勵一下好不好。我們要知道就是說是,我們如果你生命當中現在碰到很大困難的,特別,弟兄姊妹,我突然間想到的一個感動就是要跟你現在困難中的一些弟兄姊妹跟你們講,如果你現在特別在困難當中的,就像我們柴哥曾經經歷過的難處的時候,你就感謝神。
2941.698	2966.112	因為是在那些難處當中的時候,你要看見,你要看見你不可能做的事情。什麼叫做神蹟?是什麼?神的手介入了,對不對?神的手什麼時候會介入呢?以前是袁志明講的,對不對?袁志明講一句話我很喜歡,他說大自然是我們看順了的神蹟,
2966.937	2995.723	天地海都是我們看順的神蹟。但是神蹟是什麼?是我們沒有看順的大自然。其實超自然的事情也是大自然的一部分。神的手可以切進來。摩西那個時候他可以讓海水退去。我們的生命當中未必有這麼樣子的轟轟烈烈。但是,如果你在難處中的時候,
2996.63	3023.975	我要奉主的名來祝福你,因為這是你成長的時候,這是你認識神最好的機會。如果你的事情都很順的話,我們會不會一不小心就說是我還不錯嘛,對不對?那我們就不一定會到神面前。我問過很多的人,你是在順境的時候跟神的關係好,還是你在逆境的時候跟神關係好?大部分的人,我就不問你們了,大部分人說我在逆境的時候,
3024.855	3030.542	我跟神的關係就越來越好。為什麼?因為我沒有辦法,
3032.654	3058.488	昨天的陶會長,是,這是叫什麼會的?全副會,對不起。全副會,陶園全副會會長。我後來送他去聊天,後來也跟東偉、東嶽一起我們在聊天。全副會有很多弟兄有很多很多很棒的見證,但是你如果去聽他們見證的話,每一個見證後面有很多很多很多眼淚的。那些見證都是這樣子的啦。
3059.923	3087.203	兄姊妹,那些見證都是這個樣子的,大起大落的,然後跟神關係都是什麼時候最好呢?在這裡的時候。我們聰明一點好不好?我們聰明好一點,如果你現在在順境的時候,你也來跟神的關係好一好,好不好?那如果你在這個地方的時候,祝福你,因為神要讓你看到他,他的手要來觸摸你,你要更認識他。
3088.882	3098.083	讓我們的practice,讓我們的行事為人,變成一種proclamation。我們下一個。下一個。
3099.019	3120.189	The Proclamation 是我們當我們的生命如果活出神的榮耀的時候,你不是一定要去傳福音,你才榮耀神的啦。我剛剛講過了,我們這個瑞田蛋糕的話呢,我們個人的使命這部分,神給你那份你好好做好的話呢,我好好做好的話,我就榮耀神嘛。
3121.237	3142.396	當我榮耀神的時候,神透過我會彰顯祂自己,別人就看到我們的光彩。我們要做的一件事情,趕快把榮耀歸給上帝。可以嗎?好不好?所以我這邊想講的是,當我們在生命當中,
3144.172	3147.034	繁體中文，臺灣國語。
3160.486	3175.931	有時候在我們家要開會,他就來,我們就在等他,計程車還沒有下來,五分鐘,十分鐘還沒下來,我們就說中了,為什麼呢?因為他的負擔就是在計程車上來傳福音,
3177.073	3204.276	然後他第一年完了以後我們問他說你這個命中率到底有多高他說我十個大概可以二到三個第二年的時候他說我現在是五到六個第三年的時候他說我現在是七到八個所以車子被他叫到的話然後後來我們聽到很多故事他有些計程車司機就是被他傳了以後計程車司機就跟他的乘客來傳福音
3205.503	3230.552	阿門﹖對不對﹖那是祂的那一份嘛﹖是祂的那一份嘛﹖那這個傳福音的﹖但是我想跟弟兄姊妹講說﹖如果你不是傳福音恩膏這麼強的﹖像羅姆斯不是那麼強的一個﹖但是我知道的神給我的那份是﹖如果我在我今天的份上﹖在小事上我就忠心的話﹖我旁邊的人都會看到的﹖你那個光是擋不住的﹖
3231.288	3251.248	人家說,怎麼會這樣呢?葉正才他們做這個生意這樣那麼辛苦,可是他怎麼還可以一家人還歡歡喜喜的生一個小孩,又生另外一個小孩,然後又生第三個小孩。人家有男有女,不是隻有男的。
3253.183	3253.283	阿們﹗
3269.821	3297.926	我希望這樣講的時候﹐對大家有一點幫助﹐就是到底我那份是什麼東西﹐我們很快還是過一下﹐因為這些經文不講也蠻可惜的﹐耶利米我們還是看一下﹐我想用這節經文的話﹐我們讀一下好了﹐耶和華說﹐我知道我向你們所懷的意念﹐是賜平安的意念﹐不是降災禍的意念﹐要叫你們末後有指望﹐我剛剛講到了﹐耶利米一生傳的﹐一生傳的﹐都是講到是要悔改的﹐要悔改的﹐悔改的﹐
3298.166	3321.124	但是他心裡頭一直有一個很清楚的意念,就是神要他傳的,其實是要一個平安的意念。他要讓以色列人知道,當我們迴轉向到神的時候,上帝就會照顧我們的。或許他那世代的人沒有聽到,或許他幾百年之後的人都沒有聽到,但是現在我們有聽到。
3322.5	3334.459	這兩千年來就有很多的人我相信到天上去找他聊天就會跟耶利米說謝謝你因為你告訴我說耶和華所賜的是平安的意念
3335.077	3353.899	我希望我們培養出一個國度性的眼光是從神的眼光,因為我們的生命是神給的,我們生命是神為我們特別打造的。因此在這樣的基礎上的時候,我們學著用神的眼光來看事情。
3354.667	3380.852	當我們建堂的時候,如果只是為了我們現在需要的話,那找一個地方我們把它稍微蓋一蓋的話,可以用可能相對便宜的價錢,我們就可以把它蓋起來了。可是我們弟兄姊妹禱告,牧師們禱告,建堂委員們禱告的話,我們覺得這個堂,神要榮耀祂自己啊。可能是30年以後,可能50年以後,要發揮作用啊。
3381.8	3409.593	我幾個月前跟大家分享過,去年我記得有分享過,有一位小姑娘在屏東的一個天主堂去上主日學。那個小姑娘後來自現羅網。她一生的話,信主四十年以後,我看到的,因為我不會騙你們,很真的,她就是很認真在服侍神。
3410.674	3433.648	那跟那個堂有沒有關係?我認為是有關係的。那我們這個堂將來,會不會將來跑出好多位師母,好多位牧師?當然可能啊。阿們?好不好?求神給我們這樣的眼光。耶利米是這樣的,但伊裡的話呢,你看的話呢,也是,他這邊說,這個句話誰講的,你知道嗎?是誰講?
3435.998	3463.526	這是尼布賈尼撒在講,當但以理解夢,解到後來,他後來解了一個夢是講說是,尼布賈尼撒,你這個,上帝是這樣講的,我的國要給誰就給誰,我要從誰那邊拿掉就誰那邊拿掉的,他是這樣解夢的,然後就說你呢,尼布賈尼撒呢,你就要被趕到那個荒郊野地去跟野獸一起住好長一段時間,你要被拉下來啊,
3465.538	3474.246	你是國王的話,你是你部甲,你是他王的話,你聽到這樣的話,你會怎麼辦?很簡單嘛,對啊,對啊,我很喜歡你那個手勢,就這樣子嘛,對不對?
3475.998	3502.025	我們一定這樣做。可是這是神的話。所以當尼布賈尼薩也的的確確這些預言都實現以後,到最後的時候,他不得不服了。他說,我尼布賈尼薩,讚美尊崇、恭敬天上的王,因為他所做的全都誠實,他所行的也都公平,那行動驕傲的,他能降為悲。還有很多,我只是舉一個很簡單的,就是說,
3503.933	3524.029	但以李這樣的一個王國奴,在那邊好不容易有個位置給他混的時候,他居然跟他的王這樣頂撞,然後把這樣的事情講出來,可是神要他講的,他不敢不講。神要他做的事情,他不敢不說。我們很快看後面兩節經文。
3524.957	3537.31	只要心裡尊主基督為聖,有人問你們心中盼望的緣由,就要強做準備,以溫柔敬畏的心回答個人。
3538.746	3564.024	如果有這樣的,我這講法其實暫時不要聽,如果有所謂比較消極傳福音跟比較積極傳福音的話,羅牧師可能是屬於稍微比較消極一點的。就是我希望上帝給我那份,我就做出來的話,人家看到了,然後這個信徒就跑來說,欸,Bob你怎麼,你這樣的情況下你怎麼可以活下來呢?那我就可以溫柔的心,我就跟他講,哎呀,魯先生啊,
3565.265	3571.776	我信耶穌啦!那比較勇敢的,像信莊的這種比較勇敢的就是,看到一個人就說是,
3573.029	3601.621	你這罪人!可不可以?都可以嘛!神給你那份你就去做啦!對不對?但是對於更多的弟兄姊妹,我比較軟弱一點,我就給你們開一條路了,就是你在你的份上好好做啦!你在你份上好好做,the proclamation,我這邊想講的是,宣告福音不一定是事,你就一天到晚,我也見過,一天到晚拉人就傳福音,傳到後來被人家
3602.637	3631.586	咒的也有,真的,被咒的都有。那如果你是有那個捱打的恩膏的話,那也沒有關係啦,對不對。但是,神給我們那份,我用這個想要勉勵我們弟兄姊妹,你如果覺得我沒有那個傳福音的恩膏,有的,因為在那塊蛋糕,瑞田那個蛋糕那塊裡面,中間那塊蛋糕,傳福音是每個人都要吃的啦,一定有你一份的,Amen?好不好,我們再往下跑。
3632.978	3661.861	我們來讀一下以色亞書。就是凡稱為我名下的人,是我為自己的榮耀創造的,是我所做成的,所造作的。我這邊引用以色亞的很短的一個經文,想跟大家講的是,我們每一個人是為了神的榮耀而造的。阿們。好,我們最後一頁。你們已經快要可以吃到燒鴨了。我們複習一下。我用了四個P嘛,對不對?
3662.807	3686.66	The plan,我們的人生是上帝為我們計劃,為我們打造的。The presence,我們不要缺席。上帝要我們做什麼?我們很積極的,我們很勇敢的,我們做一個基督使者的位分。
3690.043	3714.113	Practice,我們的行事為人,要與我們所謀的恩相稱。我們就好好做,給你那份恩膏。但以理,他的招數其實不是很多。我最近因為要講這篇道,但以理說翻來覆去,翻來覆去,這還真的是陳曉金的三把斧頭。他就靠個解夢一招就治天下。你那一份,你就把它抓出來。
3715.674	3741.622	第四個P是宣告的意思。我們就是在我們的生命當中,當我們獻上我們的生命,被神來用的時候,我們就是在做宣告了。然後神會用各種方法感動我們每一個人不同的。我們當中有弟兄姊妹,神給你很多創意。前幾天看到一個,我們一個姊妹她是做
3743.08	3744.46	每個人都有那一份。
3766.203	3789.799	上帝給我們的那一份,我們要弄清楚。我們每一個人在我們的生命當中,求神真的是讓我們看到我們的生命是祂為祂的榮耀打造的。反過來的話,神為我們每一個人都是精心打造的。我們就在這樣子一個認知上的時候,我們都來到淡江教會。
3791.101	3816.921	上帝要我們在丹安教會裡頭,在這個教會裡頭,我們一起在我們的生命當中,在神的國度裡頭,我們一起來打拼。要不要一起打拼?要不要?要不要?我講了presence,plain,practice,plain,presence,
3818.404	3838.985	Practice Proclamation我可以再多加一批啊好幾個批都可以啊Partners 對不對我們可以有很多夥伴在一起嘛那我們現在再加一個Praise我們用我們的生命來敬拜祂嘛弟兄姊妹我兩堂以前講過用我們的工作來敬拜祂 對不對
